id,total_price,shipping_price,cart,,,,payment_method,order_datetime,delivery_datetime,,vip_flag,admin_short,fulfilled,order_source,subtotal_price,total_discounts,is_delivery,is_gift,has_custom,is_post,transport,edited,is_corporate,promo_code
8558,2189,239,"{""blackout-1lb"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""f5f9pj2uyev"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-26 03:48:02.408328+00,2021-01-27 07:00:00+00,,no,Gyan,t,ig,1950,,t,f,f,f,car,f,f,
8564,950,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-26 05:07:17.226212+00,2021-02-14 09:00:00+00,,no,Ja,t,ig,950,,f,f,f,f,bike,f,f,
8517,1684,184,"{""berry-1lb"":1}",,,,qr,2021-01-25 04:22:56.995768+00,2021-01-29 06:00:00+00,,no,Ja,t,ig,1500,,t,f,f,f,car,f,f,
8461,1211,261,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-23 14:06:14.824614+00,2021-01-26 03:00:00+00,,free,Fa,t,ig,950,,t,f,t,f,car,f,f,
8545,801,151,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""bk8mx3lw2z9"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""strawcheese"":1}",,,,qr,2021-01-25 16:06:02.39096+00,2021-01-26 03:00:00+00,,no,Gyan,t,line,650,,t,f,f,f,bike,f,f,
9235,520,0,"{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""id"":""1q03cya9ogm"",""price"":320}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""v2y444gcac"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-02-05 14:22:10.866701+00,2021-01-05 03:30:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8317,566,116,"{""pbj"":3}",,,,qr,2021-01-21 13:38:36.623068+00,2021-01-21 14:00:00+00,,no,Gyan,t,line,450,,t,f,f,f,bike,f,f,
4771,1800,0,"{""coconut-1lb#dearest"":1,""pbj"":1}",,,,qr,2020-10-06 12:26:23.224931+00,2020-10-10 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8557,1749,99,"{""salt"":3,""deathchoc"":1,""ferrero_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""7sfgglgttsh"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ckreqqz90yr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":3,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-26 03:40:14.934933+00,2021-01-26 04:30:00+00,,no,Kung,t,line,1650,,t,f,f,f,bike,f,f,
8516,1250,0,"{""deathchoccake-2lb"":1,""custom"":[{""title"":""1 lb Death by Chocolate cookie cake"",""price"":750,""quantity"":0,""id"":""9gtmqz6ekic""}]}",,,,qr,2021-01-25 03:34:55.496461+00,2021-01-25 10:00:00+00,,no,Gyan,t,line,1250,,f,f,f,f,bike,f,f,
5946,410,50,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""msegqmvh8un"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2020-11-25 14:42:02.55561+00,2020-11-25 05:00:00+00,,vip,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8513,558,68,"{""heart-S&redvelvet.pink"":0,""heart-S&ganache.pink"":1}",,,,qr,2021-01-25 02:44:56.064813+00,2021-01-26 05:00:00+00,,no,Kung,t,line,490,,t,f,f,f,bike,f,f,
8521,1145,195,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-25 05:08:22.562944+00,2021-01-26 10:00:00+00,,no,Ja,t,ig,950,,t,f,f,f,car,f,f,
6164,1500,0,"{""custom"":[{""title"":""1 lb red velvet"",""price"":1500,""quantity"":1,""id"":""w261l6fw9s""}]}",,,,qr,2020-11-29 10:04:02.087002+00,2020-11-30 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8549,1013,73,"{""heart-S&ganache.gold"":1,""hella"":1,""cupc"":1,""salt"":1}",,,,qr,2021-01-26 01:24:23.344045+00,2021-01-26 09:00:00+00,,no,Kung,t,line,940,,t,f,f,f,bike,f,f,
8569,893,83,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""0ys6wkhtqvqn"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""redvelvet"":1,""hella"":1,""cupc"":1}",,,,qr,2021-01-26 06:04:53.860674+00,2021-01-26 07:00:00+00,,no,Kung,t,line,810,,t,f,f,f,bike,f,f,
9236,650,50,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""PISTACHIO CRANBERRY"":1,""SEXY BACK"":1,""MRS CLAUS OATMEAL COOKIE"":1,""TRIPLE C"":1,""id"":""d1rlkygy15o"",""price"":450}],""pbj"":1}",,,,qr,2021-02-05 14:22:21.832343+00,2021-01-05 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8571,1620,0,"{""cake"":[{""count"":""8"",""price"":1620,""quantity"":1,""id"":""v4izwtbj0g"",""BANANA NUTELLA"":2,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-01-26 06:44:22.012302+00,2021-01-26 08:00:00+00,,no,Kung,t,line,1620,,f,f,f,f,car,f,f,
5947,811,61,"{""cupccake-1lb"":1}",,,,qr,2020-11-25 14:42:18.826429+00,2020-11-25 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5949,977,77,"{""hella"":6}",,,,qr,2020-11-25 14:44:26.456916+00,2020-11-25 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
47,0,,{},,,,,2020-07-28 14:23:04.014017+00,2020-04-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5953,1372,92,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":2,""id"":""jeufm6rghq"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",,,,qr,2020-11-25 14:46:25.298928+00,2020-11-24 11:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7092,1250,0,"{""xmas-0.75lb&banana.green"":1}",,,,qr,2020-12-30 12:55:02.114323+00,2020-12-31 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5351,2200,0,"{""banana-1lb"":1,""ferrero_slice"":1,""berry_slice"":1,""coconut_slice"":1}",,,,qr,2020-10-25 06:58:15.695148+00,2020-10-28 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
975,0,,{},,,,,2020-07-28 14:47:22.625814+00,2020-05-21 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5462,1330,50,"{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":12,""RED VELVET CREAM CHEESE BROWNIE BITES"":12,""FUDGE BROWNIE BITES"":12,""id"":""o1o0k0gobc"",""price"":1440},{""count"":""18"",""price"":640,""quantity"":2,""id"":""wk7f2i4mxxl"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",,,,qr,2020-10-29 23:34:30.654654+00,2020-10-30 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5532,1898,258,"{""cake"":[{""quantity"":1,""count"":8,""title"":""Box of 8 slices"",""BANANA NUTELLA"":3,""BLACKOUT CHOCOLATE CAKE"":2,""STRAWBERRY KISS"":2,""YOUNG COCONUT CAKE"":1,""id"":""lm7poaaxq3p"",""price"":1640}]}",,,,qr,2020-11-02 08:03:56.607425+00,2020-11-02 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5882,855,255,"{""cupc"":3,""valrhona"":0,""peanut"":1}",,,,qr,2020-11-21 21:13:42.936993+00,2020-11-19 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5818,450,0,"{""valrhona"":0,""pbj"":1,""salt"":1,""peanut"":1}",,,,qr,2020-11-21 20:20:33.714257+00,2020-11-25 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5883,1812,162,"{""carrot-1lb#dearest"":1}",,,,qr,2020-11-21 21:13:57.822681+00,2020-11-19 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
2639,0,,{},,,,,2020-07-28 15:04:32.38162+00,2020-07-19 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5089,242,92,"{""pbj"":1}",,,,qr,2020-10-17 01:22:38.273614+00,2020-10-24 05:00:00+00,,free,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5570,70,70,"{""custom"":[{""title"":""diwali set"",""price"":0,""quantity"":1,""id"":""44mnu98wnyo""}]}",,,,qr,2020-11-04 01:36:15.019602+00,2020-11-04 07:00:00+00,,free,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4684,1529,99,"{""brownie"":[{""quantity"":2,""count"":18,""title"":""Box of 18 brownie"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""id"":""cdphx5wb7g8"",""price"":640}],""redvelvet"":1}",,,,qr,2020-10-04 01:57:02.999125+00,2020-10-02 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4685,825,75,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""DOUBLE TROUBLE"":1,""BABY OG"":1,""SEXY BACK"":1,""CORNFLAKE MARSHMALLOW"":1,""id"":""hwbf6rr4z25"",""price"":450}],""hella"":1,""pbj"":1}",,,,qr,2020-10-04 01:57:14.765267+00,2020-10-03 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5623,67,67,"{""custom"":[{""title"":""1 slice chocolate mousse cake"",""price"":0,""quantity"":1,""id"":""urt4g5w4mfa""}]}",,,,qr,2020-11-07 15:00:59.662747+00,2020-11-05 14:00:00+00,,free,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5626,1553,113,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":3,""id"":""jowd6wwatgr"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""2woxa7oybdp"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2020-11-07 15:03:17.94958+00,2020-11-06 03:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5842,638,128,"{""redvelvet"":1,""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""id"":""d48z46xp1nf"",""price"":360}]}",,,,qr,2020-11-21 20:41:57.454268+00,2020-11-21 07:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5843,452,92,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""zdqlurf1hfk"",""price"":360}]}",,,,qr,2020-11-21 20:42:05.651681+00,2020-11-21 07:40:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5862,1650,0,"{""coconut-1lb#dearest"":1}",,,,qr,2020-11-21 20:52:00.042003+00,2020-11-20 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9295,1380,230,"{""strawcheese"":1,""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-06 02:20:20.01193+00,2021-02-08 04:00:00+00,,free,Ja,t,ig,1150,,t,f,f,f,car,f,f,
5863,390,0,"{""pbj"":1,""redvelvet"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""hewhgqnjdqk"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":1,""extra"":"""",""title"":""Soft cookies""}]}",,,,qr,2020-11-21 20:52:13.399664+00,2020-11-20 06:30:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9238,1024,74,"{""deathcake"":0,""giftboxdeathcake"":1}",,,,qr,2021-02-05 14:22:53.429278+00,2021-01-05 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
6189,1772,272,"{""coconut-1lb"":1}",,,,qr,2020-11-30 13:31:02.679595+00,2020-11-30 09:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5859,4646,246,"{""custom"":[{""title"":""2 tier with flowers"",""price"":4500,""quantity"":1,""id"":""89mhgayf8ln""}]}",,,,qr,2020-11-21 20:50:43.722886+00,2020-11-20 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5868,2145,195,"{""chocpudding-1lb"":1,""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""DOUBLE TROUBLE"":1,""SEXY BACK"":1,""TRIPLE C"":1,""MATCHA POWWOW"":1,""id"":""ipst35hy0y"",""price"":450}]}",,,,qr,2020-11-21 20:55:16.862563+00,2020-11-20 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5872,386,86,"{""hella"":1,""salt"":1}",,,,qr,2020-11-21 20:56:26.145858+00,2020-11-19 13:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6030,512,62,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""DOUBLE TROUBLE"":1,""SEXY BACK"":1,""TRIPLE C"":1,""BABY OG"":1,""id"":""zd6847iafde"",""price"":450}]}",,,,qr,2020-11-28 10:59:00.499849+00,2020-11-17 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
218,0,,{},,,,,2020-07-28 14:25:03.532133+00,2020-05-03 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
6752,1065,95,"{""berry_slice"":1,""coconut_slice"":1,""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""m58y6e2os4"",""price"":360}],""pbj"":1}",,,,qr,2020-12-29 14:20:03.062773+00,2020-12-03 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5624,689,89,"{""cupc"":1,""hella"":1,""deathchoc"":1,""salt"":1}",,,,qr,2020-11-07 15:01:09.485255+00,2020-11-06 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9344,545,185,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""om43jypojp"",""price"":360}]}",,,,qr,2021-02-06 05:09:17.827788+00,2021-01-08 01:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
9345,2220,420,"{""cupc"":4,""hella"":4,""valrhona"":4}",,,,qr,2021-02-06 05:09:28.75352+00,2021-01-08 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
9348,995,185,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""FUDGE BROWNIE BITES"":5,""id"":""wj8nm0vz6w9"",""price"":360}],""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""DOUBLE TROUBLE"":2,""TRIPLE C"":1,""SEXY BACK"":1,""id"":""3ipoibgbzzt"",""price"":450}]}",,,,qr,2021-02-06 05:11:30.57558+00,2021-01-08 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
9349,206,56,"{""hella"":1}",,,,qr,2021-02-06 05:11:37.891872+00,2021-01-08 02:30:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
565,0,,{},,,,,2020-07-28 14:29:08.442393+00,2020-05-11 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
566,0,,{},,,,,2020-07-28 14:29:08.843884+00,2020-05-11 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
567,0,,{},,,,,2020-07-28 14:29:09.345193+00,2020-05-11 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
687,0,,{},,,,,2020-07-28 14:44:13.011073+00,2020-05-14 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
574,0,,{},,,,,2020-07-28 14:29:14.124541+00,2020-05-12 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9350,1629,69,"{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""id"":""jcgbpwe3ctd"",""price"":960}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":3,""id"":""98ioeyqh53o"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-02-06 05:12:18.024647+00,2021-01-08 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
9352,2270,470,"{""custom"":[{""title"":""1 lb chocolate pudding*lady in pink*"",""price"":1800,""quantity"":1,""id"":""z7tp96pthha""}]}",,,,qr,2021-02-06 05:12:56.477253+00,2021-01-08 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
9353,3884,234,"{""custom"":[{""title"":""3 lb chocolate pudding*extra Ferrero*"",""price"":3650,""quantity"":1,""id"":""tzg5y4lwce""}]}",,,,qr,2021-02-06 05:13:31.721735+00,2021-01-08 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
3153,1824,174,"{""coconut-1lb#dearest"":1}",,,,,2020-08-11 15:08:03.474692+00,2020-08-11 10:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9359,3017,217,"{""custom"":[{""title"":""2 lb strawberry*lady in pink*"",""price"":2800,""quantity"":1,""id"":""tzgb8hoc9le""}]}",,,,qr,2021-02-06 05:17:20.02675+00,2021-01-08 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
9361,1480,130,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""FUDGE BROWNIE BITES"":4,""id"":""tq8bwo0k5go"",""price"":360}],""pbj"":1,""hella"":1,""cupc"":1,""cake"":[],""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""d62pj5nxvmr"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,qr,2021-02-06 05:18:58.39801+00,2021-01-09 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
7297,1026,126,"{""peanut"":1,""pbj"":3,""redvelvet"":2}",,,,qr,2020-12-30 19:50:42.07411+00,2020-12-23 12:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7300,504,54,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":5,""id"":""8hb4j7arrua"",""price"":450}]}",,,,qr,2020-12-30 19:51:54.13189+00,2020-12-24 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7306,1553,83,"{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""id"":""iswyus4lj2"",""price"":320}],""xmas-0.75lb&banana.green"":1,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""agh7supl29"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2020-12-31 05:31:03.443087+00,2020-12-02 13:00:00+00,,free,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7307,1660,0,"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""bicy9ylrx2u"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2020-12-31 05:31:26.83614+00,2020-12-03 03:30:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
7322,950,0,"{""xmas-0.75lb&carrot.green"":1}",,,,qr,2020-12-31 05:50:02.355621+00,2020-12-04 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9368,950,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-06 07:40:44.811721+00,2021-02-09 08:00:00+00,,no,Gyan,t,line,950,,f,f,f,f,car,f,f,
5025,356,56,"{""hella"":1,""cupc"":1}",,,,qr,2020-10-16 14:08:48.130307+00,2020-10-15 12:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9304,2440,180,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""id"":""07v6v3zpynr6"",""price"":360}],""pbj"":1,""coconut_slice"":1,""cookie"":[{""quantity"":1,""count"":12,""title"":""Box of 12 cookie"",""MATCHA POWWOW"":4,""MAMA OG"":2,""SEXY BACK"":3,""PISTACHIO CRANBERRY"":3,""id"":""5q4ym89v286"",""price"":990}],""cake"":[],""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""16tdsrdkwe4j"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":2,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,qr,2021-02-06 04:07:14.53824+00,2021-01-06 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
5369,377,77,"{""salt"":1,""redvelvet"":1}",,,,qr,2020-10-28 05:47:32.323382+00,2020-10-26 06:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7314,1845,195,"{""coconut-1lb#flower"":1}",,,,qr,2020-12-31 05:39:17.80864+00,2020-12-04 07:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9241,1243,123,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""1y14a7yt4oh"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""hella"":1,""cupc"":1,""deathchoc"":1,""pbj"":1}",,,,qr,2021-02-05 14:25:19.580507+00,2021-01-05 05:30:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
7315,1859,239,"{""cake"":[{""count"":""8"",""price"":1620,""quantity"":1,""id"":""qp70ydf59jj"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2020-12-31 05:39:55.177317+00,2020-12-04 07:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7318,944,64,"{""banana_slice"":4}",,,,qr,2020-12-31 05:41:22.609592+00,2020-12-04 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9371,1321,71,"{""cupccake-2lb"":1}",,,,qr,2021-02-06 08:22:21.81336+00,2021-02-06 11:00:00+00,,no,Ja,t,ig,1250,,t,f,f,f,bike,f,f,
